,dataset_index,machine,shot
16084,16253,east,74943
16085,14576,east,71595
16086,455,d3d,157275
16087,8709,east,56686
16088,21096,cmod,1150929016
16089,12407,east,67316
16090,18315,east,80287
16091,7319,d3d,175890
16092,20189,cmod,1150513011
16093,17053,east,77269
16094,19696,cmod,1140617005
16095,14239,east,71081
16096,21568,cmod,1160527006
16097,2537,d3d,161560
16098,11172,east,64545
16099,6324,d3d,173526
16100,6030,d3d,172046
16101,4634,d3d,167287
16102,21180,cmod,1160406021
16103,8363,east,56017
16104,22160,cmod,1160817009
16105,10335,east,63216
16106,8462,east,56211
16107,17205,east,77577
16108,18191,east,80089
16109,9475,east,61327
16110,10535,east,63557
16111,17625,east,78897
16112,17553,east,78767
16113,6287,d3d,173317
16114,14235,east,71076
16115,10772,east,63909
16116,3704,d3d,165004
16117,22526,cmod,1160929011
16118,6389,d3d,173767
16119,11276,east,64694
16120,1205,d3d,158924
16121,4297,d3d,166452
16122,606,d3d,157699
16123,8200,east,55722
16124,19718,cmod,1140618007
16125,7,d3d,156357
16126,182,d3d,156748
16127,9499,east,61418
16128,4607,d3d,167256
16129,10578,east,63614
16130,17153,east,77460
16131,2533,d3d,161556
16132,15497,east,73697
16133,14788,east,72417
16134,13723,east,70191
16135,5849,d3d,171441
16136,10935,east,64224
16137,22071,cmod,1160809005
16138,18301,east,80263
16139,2353,d3d,161261
16140,13523,east,69839
16141,10710,east,63809
16142,4293,d3d,166448
16143,3304,d3d,164049
16144,10549,east,63571
16145,2520,d3d,161536
16146,16061,east,74662
16147,22459,cmod,1160922016
16148,1066,d3d,158658
16149,17023,east,77209
16150,15493,east,73693
16151,11183,east,64562
16152,14985,east,72870
16153,18271,east,80218
16154,20826,cmod,1150819010
16155,7971,east,55355
16156,17337,east,77751
16157,17538,east,78752
16158,3770,d3d,165098
16159,9961,east,62493
16160,11505,east,65039
16161,18831,east,81152
16162,2942,d3d,163005
16163,16828,east,76769
16164,1122,d3d,158760
16165,3027,d3d,163153
16166,1511,d3d,159535
16167,17463,east,78630
16168,22346,cmod,1160913003
16169,21954,cmod,1160725017
16170,10203,east,62807
16171,10815,east,63982
16172,2094,d3d,160822
16173,9111,east,57422
16174,12277,east,67124
16175,7690,d3d,176778
16176,10982,east,64294
16177,13925,east,70545
16178,2338,d3d,161242
16179,11377,east,64867
16180,21531,cmod,1160520008
16181,19422,cmod,1140221005
16182,6903,d3d,174957
16183,11837,east,66343
16184,2816,d3d,162783
16185,15076,east,73029
16186,2428,d3d,161404
16187,3018,d3d,163144
16188,15241,east,73262
16189,3532,d3d,164594
16190,14310,east,71187
16191,6605,d3d,174251
16192,12378,east,67255
16193,2083,d3d,160810
16194,14110,east,70915
16195,19704,cmod,1140617013
16196,13375,east,69613
16197,2028,d3d,160682
16198,7441,d3d,176058
16199,17560,east,78777
16200,7879,east,55231
16201,19857,cmod,1140715011
16202,5199,d3d,169605
16203,12740,east,67802
16204,11555,east,65120
16205,22151,cmod,1160816019
16206,8173,east,55683
16207,8181,east,55699
16208,698,d3d,157916
16209,21971,cmod,1160727010
16210,20235,cmod,1150522009
16211,15640,east,73910
16212,21324,cmod,1160422008
16213,4327,d3d,166504
16214,5925,d3d,171612
16215,4811,d3d,167523
16216,16084,east,74690
16217,21723,cmod,1160628002
16218,13220,east,69243
16219,9416,east,61127
16220,6645,d3d,174309
16221,22062,cmod,1160805014
16222,8735,east,56721
16223,5981,d3d,171944
16224,11964,east,66542
16225,16248,east,74938
16226,4702,d3d,167379
16227,16370,east,75095
16228,13974,east,70613
16229,2091,d3d,160818
16230,7790,d3d,176989
16231,14135,east,70940
16232,8257,east,55834
16233,22501,cmod,1160927016
16234,11553,east,65113
16235,15315,east,73396
16236,9577,east,61617
16237,13887,east,70489
16238,226,d3d,156831
16239,16127,east,74757
16240,13125,east,69089
16241,16986,east,77136
16242,8222,east,55758
16243,3789,d3d,165153
16244,20961,cmod,1150916005
16245,5206,d3d,169621
16246,19825,cmod,1140714002
16247,5618,d3d,170718
16248,5927,d3d,171614
16249,7212,d3d,175644
16250,20300,cmod,1150610019
16251,20305,cmod,1150612019
16252,4653,d3d,167311
16253,8934,east,57030
16254,4083,d3d,165957
16255,2507,d3d,161518
16256,1073,d3d,158672
16257,14582,east,71602
16258,20157,cmod,1150508006
16259,19407,cmod,1140220006
16260,5311,d3d,170015
16261,7683,d3d,176770
16262,11680,east,65905
16263,5403,d3d,170220
16264,18149,east,79969
16265,14332,east,71214
16266,16673,east,75537
16267,13243,east,69289
16268,4044,d3d,165885
16269,15584,east,73829
16270,3183,d3d,163488
16271,11088,east,64426
16272,8230,east,55793
16273,21807,cmod,1160701014
16274,18991,east,81374
16275,18639,east,80803
16276,7290,d3d,175831
16277,8005,east,55444
16278,1792,d3d,160238
16279,15603,east,73855
16280,11803,east,66304
16281,1239,d3d,158965
16282,6891,d3d,174922
16283,1059,d3d,158637
16284,1855,d3d,160336
16285,16648,east,75508
16286,2891,d3d,162941
16287,2773,d3d,162723
16288,19021,east,81406
16289,9934,east,62466
16290,8325,east,55950
16291,4882,d3d,168505
16292,10486,east,63490
16293,842,d3d,158176
16294,5328,d3d,170048
16295,18123,east,79941
16296,13002,east,68854
16297,15675,east,73965
16298,3645,d3d,164845
16299,13251,east,69311
16300,3905,d3d,165452
16301,5830,d3d,171310
16302,9711,east,62167
16303,11416,east,64914
16304,14396,east,71339
16305,10028,east,62580
16306,6918,d3d,174982
16307,4662,d3d,167322
16308,6033,d3d,172089
16309,17755,east,79227
16310,138,d3d,156671
16311,3930,d3d,165483
16312,3019,d3d,163145
16313,13783,east,70360
16314,8078,east,55554
16315,2963,d3d,163038
16316,17931,east,79612
16317,17326,east,77737
16318,1925,d3d,160473
16319,286,d3d,156905
16320,6368,d3d,173704
16321,1668,d3d,160021
16322,4311,d3d,166468
16323,18670,east,80879
16324,1691,d3d,160060
16325,18803,east,81096
16326,5791,d3d,171226
16327,593,d3d,157666
16328,4078,d3d,165951
16329,18211,east,80114
16330,11594,east,65594
16331,18461,east,80525
16332,11641,east,65817
16333,2112,d3d,160853
16334,13270,east,69358
16335,4989,d3d,168955
16336,5112,d3d,169414
16337,5836,d3d,171317
16338,560,d3d,157537
16339,1361,d3d,159272
16340,13453,east,69705
16341,1394,d3d,159310
16342,19112,east,81555
16343,15484,east,73684
16344,440,d3d,157260
16345,4376,d3d,166582
16346,11456,east,64969
16347,688,d3d,157905
16348,10780,east,63933
16349,17964,east,79671
16350,3373,d3d,164193
16351,16272,east,74962
16352,20315,cmod,1150616004
16353,4833,d3d,167552
16354,3661,d3d,164879
16355,15924,east,74478
16356,20664,cmod,1150731005
16357,10997,east,64314
16358,159,d3d,156708
16359,1550,d3d,159607
16360,1032,d3d,158598
16361,21440,cmod,1160505028
16362,19338,cmod,1120829007
16363,4696,d3d,167373
16364,3255,d3d,163738
16365,3433,d3d,164310
16366,3587,d3d,164681
16367,1917,d3d,160461
16368,14226,east,71063
16369,658,d3d,157790
16370,12283,east,67130
16371,5674,d3d,170811
16372,16428,east,75160
16373,561,d3d,157539
16374,6041,d3d,172180
16375,10217,east,62833
16376,7258,d3d,175738
16377,20247,cmod,1150522026
16378,18579,east,80723
16379,18355,east,80359
16380,8318,east,55938
16381,7761,d3d,176937
16382,6253,d3d,173239
16383,13351,east,69566
16384,4348,d3d,166538
16385,20027,cmod,1140806006
16386,9832,east,62328
16387,6566,d3d,174188
16388,16697,east,75578
16389,1230,d3d,158956
16390,2066,d3d,160786
16391,1506,d3d,159530
16392,11445,east,64957
16393,1298,d3d,159122
16394,8989,east,57162
16395,18482,east,80556
16396,4560,d3d,167201
16397,18521,east,80600
16398,9093,east,57403
16399,6784,d3d,174715
16400,19932,cmod,1140729019
16401,10160,east,62759
16402,8764,east,56765
16403,6419,d3d,173845
16404,19359,cmod,1120905014
16405,3429,d3d,164298
16406,1101,d3d,158701
16407,18995,east,81378
16408,10399,east,63344
16409,17322,east,77733
16410,3946,d3d,165504
16411,2121,d3d,160876
16412,17816,east,79350
16413,5897,d3d,171568
16414,9453,east,61290
16415,9419,east,61133
16416,20227,cmod,1150520001
16417,16053,east,74654
16418,22339,cmod,1160909010
16419,113,d3d,156642
16420,245,d3d,156853
16421,14856,east,72693
16422,7882,east,55234
16423,6923,d3d,174994
16424,471,d3d,157309
16425,13852,east,70451
16426,3114,d3d,163318
16427,6934,d3d,175011
16428,10362,east,63275
16429,7380,d3d,175974
16430,8576,east,56431
16431,10224,east,62842
16432,15682,east,73972
16433,7812,east,55016
16434,6848,d3d,174863
16435,19573,cmod,1140514007
16436,3659,d3d,164877
16437,16645,east,75505
16438,19724,cmod,1140618014
16439,18733,east,80986
16440,16359,east,75067
16441,5109,d3d,169392
16442,4071,d3d,165940
16443,15134,east,73099
16444,9375,east,60201
16445,13112,east,69051
16446,655,d3d,157779
16447,2827,d3d,162797
16448,11687,east,65929
16449,17131,east,77433
16450,10733,east,63849
16451,411,d3d,157186
16452,12087,east,66713
16453,22289,cmod,1160831014
16454,5701,d3d,170853
16455,18706,east,80951
16456,15482,east,73682
16457,18204,east,80104
16458,4552,d3d,167193
16459,14167,east,70985
16460,512,d3d,157425
16461,15277,east,73318
16462,15018,east,72920
16463,19518,cmod,1140402010
16464,12267,east,67104
16465,8821,east,56847
16466,9775,east,62253
16467,14366,east,71266
16468,6910,d3d,174967
16469,11727,east,66012
16470,17972,east,79682
16471,22300,cmod,1160901001
16472,15167,east,73154
16473,8145,east,55654
16474,13114,east,69053
16475,18186,east,80084
16476,5776,d3d,171198
16477,9857,east,62355
16478,7477,d3d,176206
16479,5317,d3d,170021
16480,15755,east,74093
16481,15030,east,72943
16482,20911,cmod,1150903006
16483,20514,cmod,1150717005
16484,16882,east,76908
16485,18075,east,79850
16486,4566,d3d,167208
16487,4284,d3d,166439
16488,6822,d3d,174826
16489,17850,east,79458
16490,5998,d3d,171967
16491,11532,east,65074
16492,7255,d3d,175735
16493,17462,east,78629
16494,21795,cmod,1160701002
16495,17170,east,77510
16496,4993,d3d,168961
16497,18702,east,80946
16498,5192,d3d,169597
16499,8075,east,55551
16500,19098,east,81513
16501,4855,d3d,167579
16502,1692,d3d,160061
16503,15563,east,73808
16504,20974,cmod,1150916024
16505,18176,east,80050
16506,12321,east,67174
16507,6238,d3d,173208
16508,15435,east,73624
16509,744,d3d,157997
16510,17122,east,77424
16511,11997,east,66591
16512,10421,east,63403
16513,13124,east,69088
16514,17886,east,79525
16515,13679,east,70143
16516,956,d3d,158426
16517,10649,east,63727
16518,604,d3d,157687
16519,6716,d3d,174609
16520,19293,cmod,1120713025
16521,20335,cmod,1150617007
16522,10233,east,62852
16523,17492,east,78684
16524,7943,east,55320
16525,4840,d3d,167562
16526,2312,d3d,161203
16527,10214,east,62827
16528,10188,east,62790
16529,7678,d3d,176756
16530,1766,d3d,160200
16531,12608,east,67613
16532,326,d3d,157050
16533,2206,d3d,161039
16534,10610,east,63651
16535,10276,east,62921
16536,1345,d3d,159251
16537,88,d3d,156559
16538,4069,d3d,165938
16539,5489,d3d,170352
16540,18362,east,80371
16541,12734,east,67795
16542,8258,east,55835
16543,61,d3d,156507
16544,4378,d3d,166585
16545,6084,d3d,172362
16546,2630,d3d,162217
16547,15113,east,73076
16548,4184,d3d,166151
16549,14477,east,71466
16550,13510,east,69826
16551,6456,d3d,173933
16552,2391,d3d,161350
16553,19300,cmod,1120720014
16554,3723,d3d,165030
16555,1091,d3d,158691
16556,9840,east,62336
16557,15395,east,73539
16558,13428,east,69677
16559,11899,east,66463
16560,6929,d3d,175002
16561,17712,east,79111
16562,2022,d3d,160673
16563,10006,east,62554
16564,2754,d3d,162559
16565,7081,d3d,175349
16566,2998,d3d,163112
16567,16379,east,75104
16568,7766,d3d,176943
16569,18582,east,80726
16570,19951,cmod,1140730018
16571,11904,east,66469
16572,7495,d3d,176248
16573,219,d3d,156815
16574,18952,east,81321
16575,2227,d3d,161067
16576,8015,east,55455
16577,14659,east,71730
16578,4258,d3d,166395
16579,1372,d3d,159288
16580,10339,east,63227
16581,5467,d3d,170319
16582,10989,east,64303
16583,7476,d3d,176202
16584,3904,d3d,165451
16585,1194,d3d,158913
16586,19139,east,81605
16587,6374,d3d,173737
16588,15757,east,74095
16589,17400,east,78520
16590,14149,east,70963
16591,5047,d3d,169125
16592,16132,east,74762
16593,6652,d3d,174423
16594,14878,east,72728
16595,18023,east,79777
16596,16512,east,75281
16597,2648,d3d,162251
16598,5220,d3d,169636
16599,10001,east,62548
16600,14074,east,70844
16601,20492,cmod,1150715011
16602,21923,cmod,1160721001
16603,20368,cmod,1150618037
16604,9366,east,60191
16605,14630,east,71688
16606,5385,d3d,170164
16607,12453,east,67401
16608,18262,east,80194
16609,2102,d3d,160837
16610,14776,east,72396
16611,17259,east,77648
16612,420,d3d,157197
16613,5768,d3d,171170
16614,9828,east,62324
16615,13737,east,70216
16616,4943,d3d,168775
16617,22123,cmod,1160811017
16618,7132,d3d,175500
16619,8113,east,55603
16620,9590,east,61631
16621,9839,east,62335
16622,16293,east,74984
16623,5119,d3d,169433
16624,12028,east,66622
16625,4522,d3d,166915
16626,1208,d3d,158928
16627,15135,east,73100
16628,1978,d3d,160564
16629,19746,cmod,1140625011
16630,7450,d3d,176098
16631,15660,east,73949
16632,6950,d3d,175035
16633,4571,d3d,167213
16634,2381,d3d,161321
16635,15788,east,74136
16636,13306,east,69472
16637,13640,east,70076
16638,4565,d3d,167207
16639,20246,cmod,1150522025
16640,13919,east,70535
16641,19033,east,81421
16642,5946,d3d,171653
16643,8952,east,57075
16644,15712,east,74030
16645,7143,d3d,175515
16646,7827,east,55038
16647,19935,cmod,1140729023
16648,18039,east,79796
16649,9535,east,61499
16650,327,d3d,157051
16651,16771,east,76517
16652,11224,east,64610
16653,519,d3d,157435
16654,13564,east,69965
16655,18969,east,81340
16656,16146,east,74779
16657,17907,east,79567
16658,17011,east,77195
16659,3717,d3d,165024
16660,5516,d3d,170402
16661,17186,east,77554
16662,6464,d3d,173954
16663,146,d3d,156695
16664,3841,d3d,165309
16665,14516,east,71521
16666,12974,east,68819
16667,16508,east,75277
16668,11663,east,65861
16669,15914,east,74452
16670,10941,east,64234
16671,20122,cmod,1140821023
16672,10711,east,63811
16673,7405,d3d,176012
16674,4331,d3d,166518
16675,1963,d3d,160534
16676,19649,cmod,1140522019
16677,7105,d3d,175442
16678,3252,d3d,163727
16679,20627,cmod,1150729004
16680,9434,east,61207
16681,10962,east,64259
16682,1475,d3d,159438
16683,14419,east,71391
16684,6228,d3d,173189
16685,6995,d3d,175180
16686,18723,east,80973
16687,11658,east,65854
16688,22017,cmod,1160803029
16689,11427,east,64929
16690,22267,cmod,1160830015
16691,3531,d3d,164593
16692,22076,cmod,1160809010
16693,18077,east,79854
16694,9050,east,57340
16695,19740,cmod,1140619013
16696,16049,east,74648
16697,17501,east,78700
16698,11539,east,65090
16699,6537,d3d,174133
16700,14957,east,72839
16701,7416,d3d,176030
16702,13712,east,70180
16703,3086,d3d,163256
16704,7743,d3d,176899
16705,15183,east,73171
16706,8646,east,56580
16707,7109,d3d,175471
16708,21122,cmod,1151001012
16709,10852,east,64070
16710,1468,d3d,159429
16711,14837,east,72638
16712,20642,cmod,1150730011
16713,1933,d3d,160486
16714,347,d3d,157075
16715,7984,east,55371
16716,21669,cmod,1160617018
16717,19312,cmod,1120801007
16718,19863,cmod,1140715022
16719,4672,d3d,167341
16720,3498,d3d,164479
16721,13277,east,69398
16722,7493,d3d,176246
16723,19225,cmod,1120210022
16724,3782,d3d,165116
16725,20420,cmod,1150630005
16726,18197,east,80097
16727,10735,east,63851
16728,7750,d3d,176923
16729,16241,east,74931
16730,13581,east,69994
16731,20735,cmod,1150811015
16732,20012,cmod,1140801022
16733,15666,east,73955
16734,552,d3d,157525
16735,7948,east,55325
16736,17824,east,79362
16737,19439,cmod,1140224025
16738,9289,east,59955
16739,13949,east,70586
16740,13378,east,69618
16741,12700,east,67738
16742,4265,d3d,166411
16743,21598,cmod,1160608016
16744,12402,east,67303
16745,7473,d3d,176199
16746,6048,d3d,172188
16747,22396,cmod,1160915020
16748,19541,cmod,1140513002
16749,3685,d3d,164965
16750,17805,east,79334
16751,95,d3d,156609
16752,3503,d3d,164484
16753,7223,d3d,175676
16754,13341,east,69555
16755,20833,cmod,1150819018
16756,5629,d3d,170731
16757,21504,cmod,1160517004
16758,10716,east,63816
16759,14648,east,71711
16760,18597,east,80742
16761,7371,d3d,175963
16762,21716,cmod,1160621022
16763,14575,east,71593
16764,17192,east,77564
16765,17633,east,78916
16766,21645,cmod,1160616010
16767,16427,east,75159
16768,1683,d3d,160042
16769,18213,east,80116
16770,22464,cmod,1160922025
16771,964,d3d,158439
16772,4796,d3d,167496
16773,9373,east,60199
16774,21952,cmod,1160725010
16775,4365,d3d,166566
16776,5048,d3d,169126
16777,17029,east,77227
16778,9742,east,62205
16779,123,d3d,156653
16780,672,d3d,157840
16781,15170,east,73158
16782,4679,d3d,167350
16783,2929,d3d,162991
16784,20993,cmod,1150918018
16785,2357,d3d,161265
16786,21399,cmod,1160504001
16787,396,d3d,157143
16788,9678,east,62091
16789,5861,d3d,171458
16790,8796,east,56802
16791,10983,east,64295
16792,5396,d3d,170196
16793,2756,d3d,162694
16794,8284,east,55898
16795,17354,east,78461
16796,5944,d3d,171651
16797,4142,d3d,166091
16798,6661,d3d,174466
16799,5845,d3d,171435
16800,17524,east,78737
16801,6160,d3d,172508
16802,17010,east,77194
16803,15319,east,73402
16804,638,d3d,157740
16805,8204,east,55731
16806,2165,d3d,160978
16807,12365,east,67239
16808,2599,d3d,161646
16809,2619,d3d,162178
16810,15548,east,73781
16811,9664,east,61973
16812,17583,east,78825
16813,10660,east,63753
16814,21082,cmod,1150928033
16815,14728,east,72271
16816,3180,d3d,163485
16817,13781,east,70358
16818,3327,d3d,164096
16819,5633,d3d,170752
16820,14734,east,72278
16821,8833,east,56865
16822,7832,east,55044
16823,16810,east,76696
16824,11719,east,65993
16825,2629,d3d,162216
16826,12288,east,67135
16827,15621,east,73884
16828,6704,d3d,174589
16829,4974,d3d,168871
16830,12952,east,68761
16831,9861,east,62359
16832,13484,east,69757
16833,11259,east,64666
16834,3940,d3d,165497
16835,6289,d3d,173320
16836,8500,east,56297
16837,17118,east,77416
16838,8787,east,56791
16839,2608,d3d,162167
16840,17465,east,78632
16841,430,d3d,157238
16842,14621,east,71678
16843,18169,east,80037
16844,8727,east,56708
16845,10275,east,62920
16846,14509,east,71514
16847,20830,cmod,1150819015
16848,3134,d3d,163430
16849,18130,east,79949
16850,20147,cmod,1140826024
16851,18910,east,81271
16852,2171,d3d,160987
16853,17427,east,78576
16854,7803,d3d,177058
16855,5527,d3d,170417
16856,10706,east,63805
16857,22281,cmod,1160831006
16858,18570,east,80714
16859,1244,d3d,158971
16860,16298,east,74989
16861,7975,east,55360
16862,19688,cmod,1140613005
16863,19018,east,81403
16864,22303,cmod,1160901007
16865,15987,east,74554
16866,6937,d3d,175014
16867,16106,east,74722
16868,1313,d3d,159160
16869,16312,east,75014
16870,12443,east,67386
16871,7575,d3d,176423
16872,4218,d3d,166311
16873,19181,east,81676
16874,2368,d3d,161286
16875,13298,east,69441
16876,166,d3d,156722
16877,1502,d3d,159473
16878,751,d3d,158010
16879,4010,d3d,165764
16880,2740,d3d,162530
