,dataset_index,machine,shot
15421,825,d3d,158153
15422,15475,east,73673
15423,8150,east,55659
15424,8602,east,56497
15425,18558,east,80687
15426,18497,east,80573
15427,5004,d3d,168986
15428,757,d3d,158016
15429,11000,east,64317
15430,1725,d3d,160113
15431,215,d3d,156808
15432,17197,east,77569
15433,5507,d3d,170390
15434,4147,d3d,166102
15435,13911,east,70520
15436,12350,east,67222
15437,13331,east,69538
15438,8168,east,55678
15439,6411,d3d,173817
15440,13138,east,69108
15441,15424,east,73591
15442,8034,east,55482
15443,3259,d3d,163750
15444,11758,east,66114
15445,12392,east,67279
15446,12910,east,68688
15447,2345,d3d,161253
15448,1076,d3d,158675
15449,5037,d3d,169114
15450,3268,d3d,163794
15451,7741,d3d,176897
15452,4846,d3d,167568
15453,13471,east,69726
15454,4830,d3d,167542
15455,3875,d3d,165410
15456,12292,east,67139
15457,11075,east,64412
15458,15799,east,74147
15459,3376,d3d,164205
15460,10841,east,64046
15461,9207,east,59478
15462,8859,east,56912
15463,18122,east,79918
15464,3030,d3d,163157
15465,3558,d3d,164625
15466,6219,d3d,173114
15467,15710,east,74028
15468,7737,d3d,176893
15469,19158,east,81639
15470,2088,d3d,160815
15471,10193,east,62795
15472,18839,east,81164
15473,1646,d3d,159990
15474,10210,east,62814
15475,10510,east,63515
15476,9982,east,62521
15477,3800,d3d,165178
15478,9330,east,60065
15479,5496,d3d,170366
15480,8863,east,56916
15481,4568,d3d,167210
15482,16358,east,75066
15483,16900,east,76930
15484,10276,east,62921
15485,12309,east,67162
15486,7693,d3d,176791
15487,5579,d3d,170584
15488,11108,east,64454
15489,9457,east,61295
15490,12288,east,67135
15491,15330,east,73422
15492,18132,east,79951
15493,880,d3d,158296
15494,16190,east,74867
15495,4947,d3d,168781
15496,7698,d3d,176805
15497,4160,d3d,166115
15498,14153,east,70968
15499,17790,east,79287
15500,6458,d3d,173946
15501,1878,d3d,160401
15502,9979,east,62518
15503,5020,d3d,169071
15504,5741,d3d,171108
15505,14215,east,71051
15506,14446,east,71432
15507,14753,east,72345
15508,17527,east,78740
15509,16539,east,75317
15510,13350,east,69565
15511,10249,east,62872
15512,1004,d3d,158519
15513,1302,d3d,159126
15514,8695,east,56652
15515,16158,east,74831
15516,3264,d3d,163790
15517,4309,d3d,166466
15518,323,d3d,157047
15519,16972,east,77102
15520,4644,d3d,167301
15521,13569,east,69970
15522,16708,east,75593
15523,17020,east,77206
15524,6586,d3d,174214
15525,15854,east,74351
15526,11626,east,65782
15527,15836,east,74209
15528,18151,east,79971
15529,14410,east,71369
15530,15880,east,74407
15531,997,d3d,158503
15532,12130,east,66859
15533,2389,d3d,161348
15534,12936,east,68744
15535,13028,east,68890
15536,15653,east,73926
15537,4623,d3d,167273
15538,7509,d3d,176263
15539,7778,d3d,176971
15540,10252,east,62875
15541,15201,east,73214
15542,919,d3d,158374
15543,10376,east,63303
15544,15964,east,74525
15545,2485,d3d,161495
15546,17986,east,79709
15547,43,d3d,156425
15548,18019,east,79773
15549,1578,d3d,159661
15550,5891,d3d,171561
15551,11510,east,65045
15552,17132,east,77434
15553,12411,east,67320
15554,4887,d3d,168551
15555,4978,d3d,168915
15556,3344,d3d,164114
15557,5523,d3d,170410
15558,2887,d3d,162937
15559,18966,east,81336
15560,15504,east,73705
15561,16765,east,76469
15562,734,d3d,157976
15563,11610,east,65631
15564,12823,east,67923
15565,1431,d3d,159376
15566,4103,d3d,166032
15567,6952,d3d,175040
15568,10015,east,62567
15569,13228,east,69254
15570,2570,d3d,161609
15571,3885,d3d,165432
15572,5122,d3d,169437
15573,10609,east,63650
15574,17664,east,78996
15575,7358,d3d,175940
15576,10153,east,62752
15577,9337,east,60090
15578,13285,east,69418
15579,16696,east,75565
15580,10248,east,62871
15581,16337,east,75041
15582,10378,east,63307
15583,10151,east,62750
15584,14940,east,72819
15585,11822,east,66323
15586,3952,d3d,165510
15587,11360,east,64834
15588,16436,east,75181
15589,14931,east,72805
15590,4574,d3d,167216
15591,267,d3d,156882
15592,4041,d3d,165876
15593,11972,east,66552
15594,317,d3d,157039
15595,6519,d3d,174104
15596,14166,east,70984
15597,9738,east,62201
15598,4090,d3d,165964
15599,15779,east,74126
15600,10410,east,63385
15601,14070,east,70840
15602,10633,east,63706
15603,17634,east,78917
15604,3303,d3d,164048
15605,12476,east,67426
15606,13291,east,69426
15607,17608,east,78858
15608,14949,east,72830
15609,18652,east,80816
15610,6033,d3d,172089
15611,5848,d3d,171438
15612,1123,d3d,158761
15613,8305,east,55924
15614,17782,east,79278
15615,5262,d3d,169901
15616,15412,east,73576
15617,10967,east,64266
15618,7123,d3d,175491
15619,1524,d3d,159558
15620,14998,east,72894
15621,18742,east,81016
15622,16587,east,75394
15623,13239,east,69268
15624,521,d3d,157458
15625,199,d3d,156779
15626,11730,east,66019
15627,6949,d3d,175034
15628,15000,east,72896
15629,5626,d3d,170728
15630,9011,east,57226
15631,17504,east,78704
15632,8751,east,56744
15633,1141,d3d,158781
15634,12330,east,67186
15635,6438,d3d,173888
15636,9365,east,60175
15637,223,d3d,156820
15638,8451,east,56197
15639,11988,east,66580
15640,404,d3d,157157
15641,12070,east,66683
15642,10947,east,64241
15643,1171,d3d,158833
15644,6162,d3d,172515
15645,3603,d3d,164725
15646,12946,east,68755
15647,12854,east,67969
15648,4307,d3d,166464
15649,11280,east,64698
15650,14821,east,72620
15651,10213,east,62826
15652,4958,d3d,168802
15653,16000,east,74578
15654,7977,east,55364
15655,11238,east,64628
15656,15791,east,74139
15657,8703,east,56667
15658,17740,east,79211
15659,11164,east,64535
15660,8465,east,56217
15661,3947,d3d,165505
15662,1974,d3d,160557
15663,3626,d3d,164820
15664,11812,east,66313
15665,8507,east,56305
15666,8588,east,56459
15667,2045,d3d,160705
15668,10138,east,62727
15669,17224,east,77602
15670,3494,d3d,164473
15671,286,d3d,156905
15672,332,d3d,157060
15673,184,d3d,156756
15674,7534,d3d,176321
15675,782,d3d,158057
15676,10242,east,62863
15677,14190,east,71013
15678,11410,east,64908
15679,15526,east,73747
15680,4205,d3d,166263
15681,11761,east,66139
15682,9258,east,59760
15683,14369,east,71270
15684,7978,east,55365
15685,11046,east,64378
15686,5174,d3d,169550
15687,7724,d3d,176880
15688,6679,d3d,174519
15689,4034,d3d,165869
15690,7424,d3d,176038
15691,14487,east,71476
15692,15813,east,74183
15693,1411,d3d,159341
15694,16719,east,75604
15695,5469,d3d,170321
15696,5364,d3d,170105
15697,4802,d3d,167505
15698,7849,east,55183
15699,9916,east,62439
15700,18036,east,79792
15701,4746,d3d,167433
15702,18804,east,81097
15703,6715,d3d,174608
15704,17906,east,79566
15705,16253,east,74943
15706,751,d3d,158010
15707,6460,d3d,173950
15708,7392,d3d,175995
15709,1650,d3d,159994
15710,15089,east,73049
15711,8993,east,57176
15712,3911,d3d,165462
15713,17725,east,79194
15714,11247,east,64647
15715,18539,east,80651
15716,898,d3d,158317
15717,7786,d3d,176979
15718,16614,east,75452
15719,16571,east,75363
15720,15932,east,74486
15721,4907,d3d,168671
15722,5446,d3d,170285
15723,2271,d3d,161142
15724,18261,east,80193
15725,12334,east,67190
15726,4740,d3d,167423
15727,11016,east,64334
15728,15647,east,73920
15729,12836,east,67945
15730,15108,east,73071
15731,5805,d3d,171267
15732,17021,east,77207
15733,15973,east,74534
15734,15919,east,74463
15735,6291,d3d,173369
15736,7445,d3d,176071
15737,17355,east,78462
15738,12274,east,67118
15739,835,d3d,158164
15740,16835,east,76827
15741,15811,east,74181
15742,6249,d3d,173232
15743,1800,d3d,160246
15744,5549,d3d,170449
15745,12943,east,68752
15746,3721,d3d,165028
15747,16167,east,74840
15748,11674,east,65897
15749,6229,d3d,173190
15750,11320,east,64765
15751,2681,d3d,162314
15752,7924,east,55298
15753,8291,east,55905
15754,11504,east,65038
15755,11974,east,66554
15756,2081,d3d,160801
15757,9758,east,62232
15758,12638,east,67653
15759,13067,east,68989
15760,8419,east,56101
15761,11354,east,64820
15762,17600,east,78845
15763,8805,east,56819
15764,11621,east,65750
15765,14195,east,71018
15766,1983,d3d,160570
15767,7164,d3d,175543
15768,19000,east,81384
15769,7185,d3d,175596
15770,7490,d3d,176236
15771,8845,east,56892
15772,3934,d3d,165491
15773,15353,east,73459
15774,10028,east,62580
15775,17416,east,78561
15776,2096,d3d,160827
15777,1220,d3d,158940
15778,13981,east,70622
15779,6937,d3d,175014
15780,7271,d3d,175784
15781,6535,d3d,174131
15782,3461,d3d,164365
15783,10133,east,62721
15784,18,d3d,156368
15785,2469,d3d,161473
15786,8909,east,56991
15787,1423,d3d,159364
15788,19099,east,81514
15789,14319,east,71198
15790,1812,d3d,160258
15791,15180,east,73168
15792,9913,east,62436
15793,7989,east,55378
15794,4668,d3d,167333
15795,13272,east,69362
15796,18415,east,80458
15797,9072,east,57375
15798,5503,d3d,170386
15799,904,d3d,158331
15800,4290,d3d,166445
15801,17640,east,78925
15802,3904,d3d,165451
15803,16728,east,75615
15804,6211,d3d,173074
15805,10935,east,64224
15806,12436,east,67378
15807,9821,east,62315
15808,7293,d3d,175834
15809,3352,d3d,164142
15810,7204,d3d,175636
15811,5459,d3d,170301
15812,14844,east,72679
15813,14643,east,71705
15814,17615,east,78871
15815,3099,d3d,163297
15816,2313,d3d,161204
15817,6939,d3d,175016
15818,10819,east,63992
15819,7354,d3d,175935
15820,16508,east,75277
15821,4051,d3d,165893
15822,367,d3d,157106
15823,13319,east,69497
15824,18927,east,81292
15825,7958,east,55337
15826,10050,east,62603
15827,17855,east,79476
15828,450,d3d,157270
15829,4761,d3d,167451
15830,16693,east,75560
15831,10308,east,62961
15832,876,d3d,158292
15833,14380,east,71300
15834,17672,east,79030
15835,14170,east,70988
15836,2833,d3d,162803
15837,12273,east,67110
15838,16757,east,75652
15839,2967,d3d,163042
15840,11265,east,64678
15841,8963,east,57106
15842,3840,d3d,165308
15843,14440,east,71426
15844,8171,east,55681
15845,9215,east,59496
15846,15966,east,74527
15847,17975,east,79691
15848,2831,d3d,162801
15849,8292,east,55906
15850,1497,d3d,159468
15851,17778,east,79271
15852,17214,east,77591
15853,13542,east,69938
15854,8284,east,55898
15855,1051,d3d,158619
15856,4277,d3d,166431
15857,18408,east,80434
15858,16775,east,76530
15859,18748,east,81022
15860,13366,east,69604
15861,7103,d3d,175439
15862,15990,east,74557
15863,9376,east,60202
15864,6966,d3d,175055
15865,11106,east,64451
15866,5522,d3d,170409
15867,1241,d3d,158968
15868,8102,east,55590
15869,3664,d3d,164884
15870,4748,d3d,167435
15871,3715,d3d,165022
15872,6484,d3d,174042
15873,16097,east,74713
15874,5722,d3d,170881
15875,11679,east,65903
15876,50,d3d,156468
15877,16538,east,75316
15878,19155,east,81634
15879,16412,east,75143
15880,17062,east,77282
15881,3396,d3d,164245
15882,3349,d3d,164139
15883,11728,east,66013
15884,7163,d3d,175542
15885,13839,east,70427
15886,14250,east,71093
15887,14680,east,72127
15888,3199,d3d,163509
15889,7575,d3d,176423
15890,934,d3d,158393
15891,8834,east,56866
15892,13410,east,69659
15893,15062,east,73015
15894,5426,d3d,170260
15895,15951,east,74512
15896,7900,east,55260
15897,8043,east,55495
15898,6017,d3d,171991
15899,18677,east,80902
15900,17525,east,78738
15901,646,d3d,157750
15902,11792,east,66204
15903,18542,east,80662
15904,758,d3d,158017
15905,13249,east,69309
15906,1858,d3d,160339
15907,10690,east,63788
15908,6567,d3d,174189
15909,2311,d3d,161202
15910,14341,east,71223
15911,18405,east,80429
15912,6009,d3d,171980
15913,6322,d3d,173524
15914,1720,d3d,160104
15915,3723,d3d,165030
15916,8279,east,55892
15917,11441,east,64953
15918,8470,east,56231
15919,8523,east,56336
15920,17265,east,77657
15921,12894,east,68541
15922,13822,east,70402
15923,2272,d3d,161143
15924,16265,east,74955
15925,128,d3d,156658
15926,9891,east,62399
15927,17930,east,79609
15928,6903,d3d,174957
15929,8596,east,56471
15930,16899,east,76929
15931,13077,east,69001
15932,1603,d3d,159729
15933,9603,east,61699
15934,7886,east,55240
15935,17333,east,77747
15936,5947,d3d,171655
15937,18822,east,81141
15938,12075,east,66689
15939,5553,d3d,170453
15940,2117,d3d,160863
15941,14516,east,71521
15942,15397,east,73542
15943,12717,east,67770
15944,12785,east,67868
15945,5041,d3d,169118
15946,3810,d3d,165189
15947,252,d3d,156861
15948,2982,d3d,163058
15949,4435,d3d,166725
15950,17287,east,77688
15951,5343,d3d,170073
15952,16542,east,75321
15953,5079,d3d,169338
15954,6198,d3d,173038
15955,18835,east,81158
15956,17256,east,77645
15957,9130,east,57462
15958,15924,east,74478
15959,7679,d3d,176757
15960,2728,d3d,162510
15961,18346,east,80335
15962,2206,d3d,161039
15963,15013,east,72912
15964,3427,d3d,164288
15965,1735,d3d,160125
15966,7841,east,55054
15967,6397,d3d,173777
15968,15439,east,73629
15969,13763,east,70250
15970,10639,east,63716
15971,12190,east,67004
15972,1928,d3d,160476
15973,2339,d3d,161243
15974,5300,d3d,169991
15975,12412,east,67321
15976,6173,d3d,172536
15977,9426,east,61171
15978,4272,d3d,166419
15979,5418,d3d,170250
15980,19045,east,81442
15981,9933,east,62465
15982,15133,east,73098
15983,13781,east,70358
15984,15845,east,74314
15985,5746,d3d,171114
15986,10008,east,62558
15987,18866,east,81216
15988,7582,d3d,176470
15989,1778,d3d,160213
15990,9770,east,62248
15991,7897,east,55254
15992,2519,d3d,161535
15993,17323,east,77734
15994,3472,d3d,164431
15995,10661,east,63755
15996,12687,east,67724
15997,19117,east,81561
15998,11530,east,65071
15999,16319,east,75021
16000,17190,east,77559
16001,10887,east,64125
16002,18105,east,79889
16003,16866,east,76872
16004,10208,east,62812
16005,4521,d3d,166911
16006,11650,east,65841
16007,9995,east,62542
16008,8974,east,57128
16009,9234,east,59618
16010,7096,d3d,175429
16011,1292,d3d,159116
16012,11179,east,64558
16013,17880,east,79517
16014,12637,east,67652
16015,9689,east,62125
16016,11838,east,66346
16017,399,d3d,157152
16018,13579,east,69980
16019,2977,d3d,163053
16020,14808,east,72601
16021,3769,d3d,165097
16022,4881,d3d,168503
16023,15283,east,73325
16024,8607,east,56506
16025,5005,d3d,168989
16026,16169,east,74842
16027,5757,d3d,171143
16028,4809,d3d,167521
16029,6349,d3d,173585
16030,8683,east,56622
16031,8357,east,56008
16032,1207,d3d,158926
16033,7913,east,55273
16034,6404,d3d,173806
16035,6248,d3d,173230
16036,2675,d3d,162305
16037,8874,east,56931
16038,3106,d3d,163310
16039,10946,east,64240
16040,18206,east,80106
16041,14807,east,72439
16042,10786,east,63939
16043,2623,d3d,162209
16044,11715,east,65983
16045,14456,east,71444
16046,13243,east,69289
16047,17721,east,79190
16048,13367,east,69605
16049,11486,east,65001
16050,16447,east,75198
16051,8949,east,57069
16052,3378,d3d,164207
16053,9598,east,61675
16054,10188,east,62790
16055,16922,east,76961
16056,11394,east,64886
16057,7366,d3d,175958
16058,17143,east,77448
16059,13182,east,69181
16060,16400,east,75127
16061,2368,d3d,161286
16062,11214,east,64597
16063,2756,d3d,162694
16064,8201,east,55725
16065,17943,east,79636
16066,13254,east,69317
16067,11257,east,64664
16068,12406,east,67314
16069,10113,east,62693
16070,1853,d3d,160334
16071,7607,d3d,176505
16072,15903,east,74438
16073,2529,d3d,161552
16074,18402,east,80423
16075,18281,east,80238
16076,16906,east,76937
16077,18440,east,80497
16078,18678,east,80903
16079,8991,east,57172
16080,1632,d3d,159808
16081,15450,east,73642
16082,17121,east,77422
16083,16258,east,74948
16084,18758,east,81040
16085,13846,east,70445
16086,8525,east,56338
16087,17009,east,77192
16088,23,d3d,156373
16089,10876,east,64114
16090,5045,d3d,169123
16091,3458,d3d,164361
16092,10883,east,64121
16093,12567,east,67554
16094,3869,d3d,165402
16095,13170,east,69164
16096,15229,east,73246
16097,8116,east,55608
16098,8052,east,55505
16099,13787,east,70364
16100,6363,d3d,173696
16101,10478,east,63479
16102,4992,d3d,168958
16103,54,d3d,156476
16104,304,d3d,156929
16105,9479,east,61333
16106,5586,d3d,170597
16107,10996,east,64313
16108,5181,d3d,169573
16109,16675,east,75541
16110,12925,east,68732
16111,15509,east,73711
16112,6457,d3d,173939
16113,2805,d3d,162767
16114,13990,east,70651
16115,8906,east,56973
16116,6685,d3d,174527
16117,8823,east,56849
16118,18394,east,80411
16119,6777,d3d,174707
16120,7595,d3d,176493
16121,5368,d3d,170110
16122,12005,east,66599
16123,10337,east,63222
16124,6849,d3d,174864
16125,3369,d3d,164189
16126,1518,d3d,159550
16127,7625,d3d,176536
16128,10302,east,62951
16129,13416,east,69665
16130,15215,east,73228
16131,12060,east,66667
16132,14393,east,71321
16133,233,d3d,156838
16134,2913,d3d,162975
16135,2215,d3d,161050
16136,14763,east,72371
16137,14748,east,72336
16138,15432,east,73607
16139,15923,east,74477
16140,8133,east,55638
16141,2991,d3d,163105
16142,10048,east,62601
16143,11904,east,66469
16144,7555,d3d,176366
16145,2304,d3d,161189
16146,18398,east,80419
16147,1336,d3d,159194
16148,3803,d3d,165181
16149,12978,east,68824
16150,104,d3d,156619
16151,1368,d3d,159283
16152,7641,d3d,176673
16153,413,d3d,157188
16154,10082,east,62646
16155,2981,d3d,163057
16156,1978,d3d,160564
16157,12933,east,68741
16158,17816,east,79350
16159,12249,east,67084
16160,870,d3d,158204
16161,9777,east,62256
16162,18739,east,81009
16163,1459,d3d,159418
16164,6804,d3d,174783
16165,164,d3d,156714
16166,16968,east,77097
16167,16159,east,74832
16168,14292,east,71155
16169,3808,d3d,165186
16170,13016,east,68878
16171,11923,east,66490
16172,1019,d3d,158542
16173,17022,east,77208
16174,16764,east,76468
16175,19159,east,81647
16176,19181,east,81676
16177,6947,d3d,175028
16178,15892,east,74425
16179,4580,d3d,167225
16180,7246,d3d,175726
16181,8933,east,57029
16182,15644,east,73916
16183,11966,east,66545
16184,6092,d3d,172372
16185,3251,d3d,163726
16186,5809,d3d,171275
16187,13558,east,69957
16188,14106,east,70908
16189,1328,d3d,159183
16190,10741,east,63859
16191,6481,d3d,173990
16192,5780,d3d,171206
16193,18618,east,80767
16194,15148,east,73115
16195,17518,east,78725
16196,9038,east,57318
16197,11807,east,66308
16198,11447,east,64959
16199,6139,d3d,172476
16200,10100,east,62677
16201,18649,east,80813
16202,12275,east,67121
16203,3143,d3d,163441
16204,1133,d3d,158772
16205,13702,east,70170
16206,10398,east,63343
16207,8224,east,55761
16208,8308,east,55928
16209,13105,east,69038
16210,3925,d3d,165478
16211,1011,d3d,158531
16212,2063,d3d,160777
16213,5606,d3d,170620
16214,12876,east,68458
16215,4434,d3d,166724
16216,11668,east,65874
16217,6170,d3d,172529
16218,2358,d3d,161266
16219,10496,east,63501
16220,11128,east,64493
16221,16274,east,74964
16222,17683,east,79053
16223,11850,east,66396
16224,17445,east,78607
16225,12276,east,67123
16226,7383,d3d,175977
16227,2740,d3d,162530
16228,9344,east,60115
16229,4027,d3d,165861
16230,12356,east,67228
16231,18355,east,80359
16232,14622,east,71679
16233,15254,east,73287
16234,5702,d3d,170854
16235,14982,east,72866
16236,9429,east,61196
16237,5182,d3d,169574
16238,4414,d3d,166679
16239,7372,d3d,175964
16240,15167,east,73154
16241,7315,d3d,175884
